1	56559	32014	38013	40015	46015	2	1	1
1	56575	32014	38013	40016	46015	2	1	1
1	56831	32014	38014	40016	46015	2	1	1
1	-56831	31014	37014	39016	45015	2	1	1
1	-56575	31014	37013	39016	45015	2	1	1
1	-56559	31014	37013	39015	45015	2	1	1
1	-56558	31014	37013	39015	45014	2	1	1
1	-52736	31013	37014	39016	45016	2	1	1
1	-52735	31013	37014	39016	45015	2	1	1
1	-52479	31013	37013	39016	45015	2	1	1
1	-52463	31013	37013	39015	45015	2	1	1
1	-52462	31013	37013	39015	45014	2	1	1
1	-52446	31013	37013	39014	45014	2	1	1
1	-52206	31013	37012	39015	45014	2	1	1
1	-52190	31013	37012	39014	45014	2	1	1
1	-52189	31013	37012	39014	45013	2	1	1
1	-52173	31013	37012	39013	45013	2	1	1
1	-51917	31013	37011	39013	45013	2	1	1
1	-48384	31012	37013	39016	45016	2	1	1
1	-48383	31012	37013	39016	45015	2	1	1
1	-48367	31012	37013	39015	45015	2	1	1
1	-48366	31012	37013	39015	45014	2	1	1
1	-48110	31012	37012	39015	45014	2	1	1
1	-48094	31012	37012	39014	45014	2	1	1
1	-48093	31012	37012	39014	45013	2	1	1
1	-48077	31012	37012	39013	45013	2	1	1
1	-47821	31012	37011	39013	45013	2	1	1
1	-47820	31012	37011	39013	45012	2	1	1
1	-47804	31012	37011	39012	45012	2	1	1
1	-47548	31012	37010	39012	45012	2	1	1
1	-47547	31012	37010	39012	45011	2	1	1
1	-47531	31012	37010	39011	45011	2	1	1
1	-44288	31011	37013	39016	45016	2	1	1
1	-44287	31011	37013	39016	45015	2	1	1
1	-44271	31011	37013	39015	45015	2	1	1
1	-44015	31011	37012	39015	45015	2	1	1
1	-44014	31011	37012	39015	45014	2	1	1
1	-43998	31011	37012	39014	45014	2	1	1
1	-43997	31011	37012	39014	45013	2	1	1
1	-43741	31011	37011	39014	45013	2	1	1
1	-43725	31011	37011	39013	45013	2	1	1
1	-43724	31011	37011	39013	45012	2	1	1
1	-43708	31011	37011	39012	45012	2	1	1
1	-43452	31011	37010	39012	45012	2	1	1
1	-43451	31011	37010	39012	45011	2	1	1
1	-43435	31011	37010	39011	45011	2	1	1
1	-43162	31011	37009	39010	45010	2	1	1
1	-40192	31010	37013	39016	45016	2	1	1
1	-40191	31010	37013	39016	45015	2	1	1
1	-39935	31010	37012	39016	45015	2	1	1
1	-39919	31010	37012	39015	45015	2	1	1
1	-39918	31010	37012	39015	45014	2	1	1
1	-39902	31010	37012	39014	45014	2	1	1
1	-39646	31010	37011	39014	45014	2	1	1
1	-39629	31010	37011	39013	45013	2	1	1
1	-39628	31010	37011	39013	45012	2	1	1
1	-39356	31010	37010	39012	45012	2	1	1
1	-39355	31010	37010	39012	45011	2	1	1
1	-39339	31010	37010	39011	45011	2	1	1
1	-39083	31010	37009	39011	45011	2	1	1
1	-39066	31010	37009	39010	45010	2	1	1
1	-38793	31010	37008	39009	45009	2	1	1
1	-36096	31009	37013	39016	45016	2	1	1
1	-35840	31009	37012	39016	45016	2	1	1
1	-35839	31009	37012	39016	45015	2	1	1
1	-35823	31009	37012	39015	45015	2	1	1
1	-35550	31009	37011	39014	45014	2	1	1
1	-35549	31009	37011	39014	45013	2	1	1
1	-35533	31009	37011	39013	45013	2	1	1
1	-35277	31009	37010	39013	45013	2	1	1
1	-35260	31009	37010	39012	45012	2	1	1
1	-34987	31009	37009	39011	45011	2	1	1
1	-34971	31009	37009	39010	45011	2	1	1
1	-34970	31009	37009	39010	45010	2	1	1
1	-34714	31009	37008	39010	45010	2	1	1
1	-34698	31009	37008	39009	45010	2	1	1
1	-34697	31009	37008	39009	45009	2	1	1
1	-31744	31008	37012	39016	45016	2	1	1
1	-31727	31008	37012	39015	45015	2	1	1
